0.0001,0.0004002199668119103,0.036133168022967635
0.00016,0.0004001885963918438,0.05439488988524294
0.00017,0.00040087836506319026,0.6115718029257061
0.00019,0.0004002243725236981,0.06085556110168003
0.0002,0.0004001807130143305,0.06281933679528162
0.00021,0.00040019680231061336,0.0638094438605364
0.00022,0.00040001496609458223,1.1716955866800394e11
0.00023,0.00040026372307873267,0.06696054536105518
0.00024,0.000400225097849159,0.06942216082627133
0.00025,0.00040016697760554716,0.07102203385574996
0.00026,0.00040016019069157423,0.07349421119894115
0.00027,0.00040013972525929965,0.07576940474956492
0.00028,0.00040013063471841607,0.07803477141167796
0.00029,0.0004001504812377897,0.0795202420259725
0.0003,0.0004001564772933761,0.08015607063276793
0.00031,0.00040122590491085025,0.01437610899468588
0.00033,0.00040016570388177856,0.08593700762862216
0.00034,0.0004002039698495158,0.08727584057704381
0.00036,0.00040018005877761513,0.09071423398842032
0.00037,0.0004001441899026628,0.0925155572079096
0.00038,0.00040024188872063394,0.09457418108344857
0.00039,0.00040024785292982454,0.09630474247871541
0.0004,0.00040021236816937416,0.09793796547205569
0.00041,0.0004012626652673042,0.2046209922773153
0.00042,0.00040174158418516883,1.2968618562271021
0.00043,0.0004002154547060378,0.10186806196382557
0.00044,0.000400209624108845,0.10353019390605672
0.00046,0.000400239426474565,0.10622988098740993
0.0005,0.0004011696094486185,0.012404186197386166
0.00054,0.0004018167297472486,0.04301849337515541
0.00057,0.00040043003038168665,0.21934720341626787
0.00058,0.0004004812176381166,0.22252473259703226
0.00059,0.00040046762680674854,0.22485396790704576
0.00064,0.0004004313290392766,0.2324578351543508
0.00065,0.0004001353316855717,2.9168937556757565e9
0.00067,0.00040049463196799865,15.081622008507603
0.0007,0.0004003737474987963,0.14357262835745235
0.00083,0.0004014075296689176,0.1265882771035889
0.00084,0.00040145047400274436,0.1271011573180684
0.00085,0.000401493754099636,0.12711318692305876
0.00089,0.000401565483631972,0.12388079403984702
0.0009,0.00040172547851785524,0.1248573991818752
