0.00018,0.00788,0.010275823050468548,0.3770491803278688,0.4426229508196721
0.00019,0.00788,0.04230873303905182,0.3770491803278688,0.4426229508196721
0.00026,0.00788,0.009479823712278502,0.3770491803278688,0.4098360655737705
0.0003,0.00788,0.06456113034898578,0.3770491803278688,0.4426229508196721
0.00032,0.00788,0.05831503636204022,0.3770491803278688,0.4426229508196721
0.00043,0.00788,0.15599683766732725,0.3770491803278688,0.4426229508196721
0.00044,0.00788,0.17432758621698094,0.3770491803278688,0.4262295081967213
0.00045,0.00788,0.1969517690825126,0.3770491803278688,0.4262295081967213
0.00046,0.00788,1.2017238170717104e13,0.3770491803278688,0.4426229508196721
0.00053,0.00788,0.09221104215756767,0.3770491803278688,0.4426229508196721
0.00059,0.00788,0.11468836959554396,0.3770491803278688,0.4426229508196721
0.0006,0.00788,0.10811295470737411,0.3770491803278688,0.4426229508196721
0.00063,0.00788,0.6454334464908105,0.3770491803278688,0.4262295081967213
0.00064,0.00788,9.90251267644052e10,0.3770491803278688,0.4426229508196721
0.0007,0.00788,0.08596545818191081,0.3770491803278688,0.4426229508196721
0.00077,0.00788,2.12354772854431e10,0.3770491803278688,0.4426229508196721
0.00081,0.00788,0.03305018504737639,0.3770491803278688,0.4426229508196721
0.00099,0.00788,0.10893473043697345,0.3770491803278688,0.4426229508196721
0.00106,0.00788,0.15854437940903093,0.3770491803278688,0.4426229508196721
0.00111,0.00788,0.1437005031767877,0.3770491803278688,0.4426229508196721
0.00114,0.00788,0.07699025663432918,0.3770491803278688,0.4426229508196721
0.00123,0.00788,0.08856813639212383,0.3770491803278688,0.4426229508196721
0.00126,0.00788,4.512333656089224e12,0.3770491803278688,0.4426229508196721
0.00144,0.00788,0.09298223770999425,0.3770491803278688,0.4426229508196721
0.00148,0.00788,0.042592883339656586,0.3770491803278688,0.4426229508196721
0.00156,0.00788,0.14021187306664365,0.3770491803278688,0.4426229508196721
0.00165,0.00788,1.289627013984979e12,0.3770491803278688,0.4426229508196721
0.00272,0.00788,0.083320619940219,0.3770491803278688,0.4426229508196721
0.00275,0.00788,0.08289543823146943,0.3770491803278688,0.4426229508196721
0.00323,0.00788,0.1505614427294516,0.3770491803278688,0.4426229508196721
0.00357,0.00788,0.037302663583395755,0.3770491803278688,0.4426229508196721
0.00376,0.00788,0.11925111078406354,0.3770491803278688,0.4426229508196721
0.00379,0.00788,0.11688901659277777,0.3770491803278688,0.4426229508196721
0.00391,0.00788,0.2516058362612618,0.3770491803278688,0.4426229508196721
0.00403,0.00788,0.020635433882522425,0.3770491803278688,0.4426229508196721
0.00414,0.00788,0.14523227560166607,0.3770491803278688,0.4426229508196721
0.00415,0.00788,0.21267830844966465,0.3770491803278688,0.4426229508196721
0.0043,0.00788,2.158394635626039,0.3770491803278688,0.4426229508196721
0.00449,0.00788,0.16221416719618023,0.3770491803278688,0.4426229508196721
0.00456,0.00788,0.2729222472097545,0.3770491803278688,0.4426229508196721
0.00457,0.00788,1.3007140820420133e14,0.3770491803278688,0.4426229508196721
0.00458,0.00788,0.30155482874519485,0.3770491803278688,0.4426229508196721
0.00468,0.00788,1.6728980349032122e12,0.3770491803278688,0.4426229508196721
0.00484,0.00788,6.461991429111896e11,0.3770491803278688,0.4426229508196721
0.00522,0.00788,0.3338088562262191,0.3770491803278688,0.4426229508196721
0.00523,0.00788,0.3345045242967584,0.3770491803278688,0.4426229508196721
0.00524,0.00788,0.33410364638139023,0.3770491803278688,0.4426229508196721
0.00525,0.00788,0.33610524358714455,0.3770491803278688,0.4426229508196721
0.00526,0.00788,0.3367075256953612,0.3770491803278688,0.4426229508196721
0.00529,0.00788,0.33909493372589977,0.3770491803278688,0.4426229508196721
0.0053,0.00788,0.33972469012243955,0.3770491803278688,0.4426229508196721
0.00531,0.00788,0.3404429676581762,0.3770491803278688,0.4426229508196721
0.00561,0.00788,1.6121211582255554e11,0.3770491803278688,0.4426229508196721
0.00562,0.00788,7.203527221900823e13,0.3770491803278688,0.4426229508196721
0.00565,0.00788,1.0740179228415963e12,0.3770491803278688,0.4426229508196721
0.00571,0.00788,5.926578967275291e12,0.3770491803278688,0.4426229508196721
0.00594,0.00788,4.508178263251283e12,0.3770491803278688,0.4426229508196721
